type,t,x,y,z,qx,qy,qz,qw
real,81.863000,0.425050,-1.871633,0.008803,0.000066,-0.000572,-0.084802,-0.996398
odom,81.693000,0.450662,-1.865775,0.008792,0.000108,-0.000576,-0.079218,-0.996857
estimator,1716592672.568280,-1.344083,-1.052197,-0.188010,0.036533,0.012530,-0.630525,0.775207
real,82.067000,0.471398,-1.863269,0.008726,0.000084,-0.000751,-0.090838,-0.995865
odom,81.897000,0.518403,-1.956099,0.008779,0.000168,-0.000573,-0.085669,-0.996323
estimator,1716592672.792103,-0.825992,-0.948598,0.157700,0.000959,-0.016077,-0.619036,0.785197
odom,82.135000,0.424946,-1.918413,0.008737,0.000201,-0.000752,-0.092438,-0.995718
estimator,1716592673.013384,-1.235787,-1.091394,0.169894,-0.016608,-0.012558,-0.643538,0.765131
odom,82.339000,0.547624,-1.806258,0.008780,0.000062,-0.000602,-0.097201,-0.995265
estimator,1716592673.244433,-1.410606,-0.007052,0.107045,-0.020631,-0.027253,0.950543,0.308707
odom,82.577000,0.497905,-1.793949,0.008791,0.000156,-0.000558,-0.098530,-0.995134
estimator,1716592673.462257,-0.760525,-1.028627,0.133145,-0.008332,0.024882,-0.593949,0.804074
real,82.951000,0.687458,-1.820102,0.008772,0.000100,-0.000645,-0.105196,-0.994451
odom,82.781000,0.682763,-1.825736,0.008806,0.000164,-0.000509,-0.101772,-0.994808
estimator,1716592673.821719,-0.825658,-1.003583,0.143767,-0.036649,0.017850,-0.581084,0.812822
odom,83.155000,0.751173,-1.819022,0.008727,0.000006,-0.000788,-0.109668,-0.993968
estimator,1716592674.142319,-0.807674,-1.165025,-0.172982,0.051547,0.037499,-0.591022,0.804133
odom,83.461000,0.855506,-1.804711,0.008810,0.000049,-0.000412,-0.122605,-0.992455
estimator,1716592674.361520,-0.199320,-1.167298,0.086573,-0.000926,-0.002634,-0.571294,0.820741
real,83.869000,0.914667,-1.764886,0.008777,0.000263,-0.000546,-0.131026,-0.991379
odom,83.699000,0.956644,-1.838509,0.008791,0.000182,-0.000552,-0.127650,-0.991819
estimator,1716592674.602103,-0.589049,-0.836873,0.040564,-0.019493,-0.004524,-0.523664,0.851690
odom,83.937000,0.961845,-1.775848,0.008790,0.000182,-0.000555,-0.132560,-0.991175
estimator,1716592674.854772,-0.763586,-0.928374,0.075963,-0.007558,0.001144,-0.294783,0.955534
odom,84.175000,0.946156,-1.708465,0.008714,0.000015,-0.000838,-0.138477,-0.990365
estimator,1716592675.121413,-0.699210,-1.079217,0.524802,0.022122,-0.029161,-0.597580,0.800973
odom,84.447000,1.109185,-1.741609,0.008733,0.000052,-0.000740,-0.141841,-0.989889
estimator,1716592675.346660,-0.824833,-1.384778,0.022235,-0.007604,0.026076,-0.547492,0.836370
real,84.855000,1.093965,-1.713863,0.008723,0.000085,-0.000763,-0.127493,-0.991839
odom,84.685000,1.166234,-1.813697,0.008732,0.000130,-0.000749,-0.140927,-0.990020
estimator,1716592675.567753,-0.764844,-1.207598,0.117382,-0.007187,-0.013761,-0.547955,0.836364
real,85.059000,1.098659,-1.712671,0.008741,0.000076,-0.000706,-0.129282,-0.991608
odom,84.889000,1.119822,-1.785973,0.008713,0.000126,-0.000792,-0.124730,-0.992190
estimator,1716592675.813263,-3.563285,0.741614,-0.209888,0.059878,-0.072392,0.989961,-0.105597
odom,85.127000,1.121930,-1.731298,0.008737,0.000152,-0.000715,-0.134529,-0.990909
estimator,1716592676.096158,-1.039628,-1.646767,0.119135,0.015001,-0.007359,-0.579076,0.815103
odom,85.433000,1.129906,-1.667405,0.008747,0.000075,-0.000721,-0.158913,-0.987292
estimator,1716592676.334610,-0.582616,-1.355874,-0.138103,0.013050,0.013210,-0.513294,0.858012
odom,85.671000,1.061960,-1.688639,0.008764,0.000099,-0.000656,-0.177235,-0.984168
estimator,1716592676.573156,-0.305585,-1.280885,0.005791,0.004773,0.009970,-0.467695,0.883821
real,86.079000,1.176083,-1.680538,0.008790,0.000145,-0.000569,-0.210322,-0.977632
odom,85.909000,1.216347,-1.751171,0.008765,0.000156,-0.000659,-0.196479,-0.980508
estimator,1716592676.874621,-0.486346,-2.306441,-0.165800,0.025831,-0.001376,-0.554202,0.831980
real,86.385000,1.246618,-1.646464,0.008787,0.000252,-0.000585,-0.239165,-0.970979
odom,86.215000,1.266404,-1.636890,0.008793,0.000212,-0.000536,-0.221528,-0.975154
estimator,1716592677.104612,-0.337653,-1.414211,0.022826,0.021269,0.010510,-0.479069,0.877456
real,86.589000,1.293938,-1.620907,0.008783,0.000168,-0.000555,-0.251374,-0.967890
odom,86.419000,1.325685,-1.682209,0.008783,0.000160,-0.000573,-0.241326,-0.970444
estimator,1716592677.315928,-0.296330,-1.323877,0.066689,0.002681,0.005485,-0.600161,0.799856
odom,86.657000,1.252634,-1.697297,0.008768,0.000209,-0.000637,-0.258758,-0.965942
estimator,1716592677.533922,-0.381393,-1.427709,-0.096145,0.017225,0.010298,-0.473290,0.880678
odom,86.861000,1.384109,-1.555793,0.008784,0.000207,-0.000566,-0.286980,-0.957936
estimator,1716592677.905658,0.372217,-1.367265,0.356923,-0.029398,-0.049185,-0.438379,0.896962
odom,87.235000,1.336312,-1.586547,0.008781,0.000212,-0.000571,-0.329212,-0.944256
estimator,1716592678.352690,-0.450589,-2.108602,0.024185,-0.008112,0.005086,-0.547011,0.837071
odom,87.677000,1.468120,-1.418752,0.008780,0.000333,-0.000500,-0.393028,-0.919526
estimator,1716592678.588334,-0.415749,-1.356528,0.114703,0.007976,-0.028515,-0.333860,0.942157
real,88.085000,1.579539,-1.373217,0.008772,0.000506,-0.000343,-0.457789,-0.889061
odom,87.915000,1.619417,-1.464293,0.008760,0.000255,-0.000622,-0.431328,-0.902195
estimator,1716592678.869176,-0.292726,-1.403922,0.010007,0.000704,0.000623,-0.450424,0.892814
odom,88.187000,1.503791,-1.439740,0.008758,0.000275,-0.000630,-0.469382,-0.882995
estimator,1716592679.085162,0.148801,0.281811,0.299430,0.016812,-0.092203,-0.331776,0.938691
odom,88.391000,1.530332,-1.347899,0.008766,0.000497,-0.000377,-0.492555,-0.870281
estimator,1716592679.346717,-0.489140,-1.575105,0.280560,-0.013685,-0.006711,-0.445154,0.895324
odom,88.663000,1.716653,-1.224218,0.008760,0.000518,-0.000397,-0.522178,-0.852836
estimator,1716592679.583955,0.279052,-0.539304,0.090992,0.003748,0.008370,0.178918,0.983821
real,89.071000,1.694895,-1.159021,0.008769,0.000303,-0.000535,-0.565433,-0.824794
odom,88.901000,1.618322,-1.228030,0.008780,0.000553,-0.000225,-0.546971,-0.837152
estimator,1716592679.883886,8.700521,2.837650,-0.512151,0.019277,0.057270,-0.281552,0.957641
real,89.377000,1.720267,-1.085757,0.008753,0.000526,-0.000403,-0.593554,-0.804794
odom,89.207000,1.704083,-1.094875,0.008774,0.000465,-0.000365,-0.578156,-0.815926
estimator,1716592680.208816,0.022775,-1.625180,-0.035161,0.040891,-0.021315,-0.446594,0.893548
real,89.683000,1.740949,-1.012819,0.008779,0.000500,-0.000313,-0.609576,-0.792728
odom,89.513000,1.761681,-1.112823,0.008773,0.000438,-0.000444,-0.602332,-0.798245
estimator,1716592680.431394,-0.151050,-1.437126,-0.136680,0.003558,0.025330,-0.416868,0.908607
odom,89.751000,1.750349,-1.090525,0.008776,0.000573,-0.000184,-0.614547,-0.788880
estimator,1716592680.682000,-0.394479,-1.524567,-0.033862,0.002003,0.025083,-0.326516,0.944857
odom,89.989000,1.737961,-0.897781,0.008757,0.000629,-0.000253,-0.625789,-0.779992
estimator,1716592680.912004,-0.162046,-1.516002,0.195773,0.012789,-0.034608,-0.411788,0.910532
real,90.397000,1.778784,-0.835850,0.008767,0.000583,-0.000224,-0.649248,-0.760576
odom,90.227000,1.813403,-0.964068,0.008786,0.000500,-0.000249,-0.638449,-0.769664
estimator,1716592681.147205,-0.048395,-1.482581,0.141084,-0.030881,-0.010497,-0.390582,0.919990
odom,90.465000,1.838131,-0.832587,0.008762,0.000614,-0.000199,-0.653671,-0.756779
estimator,1716592681.388439,0.052101,-0.940602,-1.212652,0.011411,0.114814,-0.449541,0.885777
odom,90.703000,1.795688,-0.799581,0.008785,0.000460,-0.000343,-0.667950,-0.744206
estimator,1716592681.802778,0.513222,-1.991833,-0.149061,0.001872,0.033526,-0.198630,0.979499
odom,91.111000,1.830055,-0.667542,0.008768,0.000618,-0.000177,-0.692500,-0.721418
estimator,1716592682.074348,0.006334,-1.362827,0.035352,-0.002295,-0.024785,-0.360590,0.932392
odom,91.383000,1.786677,-0.630404,0.008774,0.000597,-0.000136,-0.698588,-0.715524
estimator,1716592682.327427,0.136985,-1.356165,-0.025180,0.004360,0.014923,-0.344201,0.938767
odom,91.655000,1.708977,-0.570184,0.008766,0.000580,-0.000220,-0.705040,-0.709167
estimator,1716592682.537121,0.296071,-1.347128,-0.130656,-0.012847,0.014570,-0.333443,0.942570
odom,91.859000,1.865570,-0.485138,0.008760,0.000649,-0.000398,-0.705712,-0.708499
estimator,1716592682.771331,0.079105,-1.333775,0.103894,0.001757,-0.105731,-0.282557,0.953404
odom,92.097000,1.852515,-0.484802,0.008769,0.000537,-0.000304,-0.705806,-0.708405
estimator,1716592683.006588,0.046201,-1.631707,0.074763,0.010753,-0.012893,-0.453445,0.891126
real,92.505000,1.796803,-0.575774,0.008759,0.000523,-0.000367,-0.707146,-0.707067
odom,92.335000,1.770867,-0.659087,0.008765,0.000543,-0.000358,-0.706487,-0.707725
estimator,1716592683.235385,-0.164025,-1.826415,-0.120256,-0.005176,0.053457,-0.373955,0.925891
real,92.709000,1.796806,-0.576422,0.008771,0.000503,-0.000397,-0.708103,-0.706109
odom,92.539000,1.701078,-0.524851,0.008762,0.000533,-0.000373,-0.707074,-0.707139
estimator,1716592683.474572,0.183563,-1.464949,0.002568,0.003486,0.007164,-0.268783,0.963168
odom,92.777000,1.767351,-0.643073,0.008767,0.000503,-0.000403,-0.707953,-0.706259
estimator,1716592683.697798,0.213586,-1.516743,-0.004483,-0.007458,0.022822,-0.311214,0.950036
odom,93.015000,1.893975,-0.515067,0.008772,0.000485,-0.000420,-0.707446,-0.706767
estimator,1716592683.922392,0.282473,-1.518496,0.170302,-0.011900,-0.017189,-0.309846,0.950557
real,93.389000,1.796773,-0.566052,0.008785,0.000590,-0.000133,-0.708846,-0.705363
odom,93.219000,1.887806,-0.631927,0.008763,0.000480,-0.000427,-0.707010,-0.707204
estimator,1716592684.356978,-0.236543,-1.135006,-0.686596,0.045261,0.025983,-0.350371,0.935156
real,93.797000,1.795894,-0.470091,0.008774,0.000502,-0.000441,-0.710763,-0.703432
odom,93.661000,1.728836,-0.502480,0.008758,0.000504,-0.000403,-0.710523,-0.703674
estimator,1716592684.715489,0.193648,-1.588222,-0.058171,0.013191,0.003645,-0.195544,0.980599
odom,94.035000,1.796702,-0.443411,0.008782,0.000569,-0.000070,-0.711181,-0.703009
estimator,1716592684.988205,0.277468,-1.389620,-0.109701,-0.006867,0.055771,-0.333891,0.940935
odom,94.307000,1.755287,-0.257560,0.008778,0.000597,-0.000167,-0.712164,-0.702013
estimator,1716592685.271237,0.883618,-1.112681,0.074649,0.060946,-0.039266,-0.313915,0.946679
odom,94.579000,1.853340,-0.230361,0.008761,0.000523,-0.000355,-0.712634,-0.701536
estimator,1716592685.397245,1.755287,-0.257560,0.008778,-0.000597,0.000167,0.712164,0.702013
odom,94.715000,1.760970,-0.250275,0.008769,0.000678,-0.000143,-0.713043,-0.701120
estimator,1716592685.521369,1.853340,-0.230361,0.008761,-0.000523,0.000355,0.712634,0.701536
odom,94.817000,1.821424,-0.203454,0.008783,0.000579,-0.000136,-0.712836,-0.701330
estimator,1716592685.645571,1.760970,-0.250275,0.008769,-0.000678,0.000143,0.713043,0.701120
real,95.123000,1.790764,-0.141514,0.008756,0.000576,-0.000324,-0.712685,-0.701484
odom,94.953000,1.836302,-0.124975,0.008771,0.000567,-0.000189,-0.713768,-0.700381
estimator,1716592685.776096,1.821424,-0.203454,0.008783,-0.000579,0.000136,0.712836,0.701330
odom,95.089000,1.851625,-0.154044,0.008783,0.000568,-0.000181,-0.713369,-0.700789
estimator,1716592685.901322,1.836302,-0.124975,0.008771,-0.000567,0.000189,0.713768,0.700381
odom,95.225000,1.839259,-0.199898,0.008758,0.000449,-0.000467,-0.711179,-0.703011
estimator,1716592686.028105,1.851625,-0.154044,0.008783,-0.000568,0.000181,0.713369,0.700789
odom,95.327000,1.855025,-0.063522,0.008767,0.000552,-0.000317,-0.709966,-0.704235
estimator,1716592686.149410,1.839259,-0.199898,0.008758,-0.000449,0.000467,0.711179,0.703011
odom,95.463000,1.746625,-0.083765,0.008788,0.000503,-0.000224,-0.708614,-0.705597
estimator,1716592686.277502,1.855025,-0.063522,0.008767,-0.000552,0.000317,0.709966,0.704235
odom,95.565000,1.860590,-0.004589,0.008772,0.000608,-0.000133,-0.708125,-0.706087
estimator,1716592686.405247,1.746625,-0.083765,0.008788,-0.000503,0.000224,0.708614,0.705597
odom,95.701000,1.853053,0.045628,0.008765,0.000617,-0.000145,-0.707603,-0.706610
estimator,1716592686.537516,1.860590,-0.004589,0.008772,-0.000608,0.000133,0.708125,0.706087
odom,95.837000,1.693278,-0.037308,0.008782,0.000575,-0.000128,-0.707000,-0.707214
estimator,1716592686.668997,1.853053,0.045628,0.008765,-0.000617,0.000145,0.707603,0.706610
odom,95.973000,1.744045,0.095437,0.008768,0.000604,-0.000134,-0.706719,-0.707494
estimator,1716592686.791134,1.693278,-0.037308,0.008782,-0.000575,0.000128,0.707000,0.707214
real,96.245000,1.789551,0.138659,0.008767,0.000635,-0.000076,-0.709048,-0.705160
odom,96.109000,1.819799,0.056698,0.008765,0.000627,-0.000158,-0.708077,-0.706135
estimator,1716592686.915370,1.744045,0.095437,0.008768,-0.000604,0.000134,0.706719,0.707494
odom,96.211000,1.757721,0.127510,0.008777,0.000599,-0.000104,-0.708488,-0.705723
estimator,1716592687.049218,1.819799,0.056698,0.008765,-0.000627,0.000158,0.708077,0.706135
real,96.517000,1.789190,0.207775,0.008768,0.000506,-0.000407,-0.708899,-0.705310
odom,96.347000,1.787000,0.144334,0.008727,0.000546,-0.000530,-0.709027,-0.705180
estimator,1716592687.168580,1.757721,0.127510,0.008777,-0.000599,0.000104,0.708488,0.705723
odom,96.483000,1.740879,0.280797,0.008758,0.000534,-0.000381,-0.708964,-0.705244
estimator,1716592687.309691,1.787000,0.144334,0.008727,-0.000546,0.000530,0.709027,0.705180
odom,96.619000,1.871806,0.172291,0.008765,0.000501,-0.000445,-0.709538,-0.704667
estimator,1716592687.437522,1.740879,0.280797,0.008758,-0.000534,0.000381,0.708964,0.705244
odom,96.721000,1.744638,0.186957,0.008786,0.000501,-0.000247,-0.710340,-0.703858
estimator,1716592687.563838,1.871806,0.172291,0.008765,-0.000501,0.000445,0.709538,0.704667
odom,96.857000,1.742745,0.230262,0.008766,0.000636,-0.000115,-0.711520,-0.702666
estimator,1716592687.692852,1.744638,0.186957,0.008786,-0.000501,0.000247,0.710340,0.703858
odom,96.959000,1.842747,0.261697,0.008752,0.000620,-0.000226,-0.712494,-0.701678
estimator,1716592687.821845,1.742745,0.230262,0.008766,-0.000636,0.000115,0.711520,0.702666
odom,97.095000,1.722843,0.312498,0.008789,0.000463,-0.000350,-0.713089,-0.701073
estimator,1716592687.948794,1.842747,0.261697,0.008752,-0.000620,0.000226,0.712494,0.701678
real,97.401000,1.786082,0.424124,0.008761,0.000533,-0.000449,-0.714157,-0.699985
odom,97.231000,1.864681,0.360420,0.008765,0.000632,-0.000110,-0.713611,-0.700542
estimator,1716592688.084347,1.722843,0.312498,0.008789,-0.000463,0.000350,0.713089,0.701073
odom,97.367000,1.750266,0.396975,0.008761,0.000603,-0.000342,-0.714228,-0.699913
estimator,1716592688.227190,1.864681,0.360420,0.008765,-0.000632,0.000110,0.713611,0.700542
odom,97.503000,1.811574,0.502823,0.008785,0.000499,-0.000307,-0.714364,-0.699774
estimator,1716592688.367679,1.750266,0.396975,0.008761,-0.000603,0.000342,0.714228,0.699913
odom,97.639000,1.783506,0.449393,0.008787,0.000578,-0.000069,-0.712646,-0.701524
estimator,1716592688.504627,1.811574,0.502823,0.008785,-0.000499,0.000307,0.714364,0.699774
odom,97.775000,1.773185,0.448354,0.008752,0.000501,-0.000482,-0.715687,-0.698421
estimator,1716592688.636296,1.783506,0.449393,0.008787,-0.000578,0.000069,0.712646,0.701524
odom,97.911000,1.754674,0.525217,0.008761,0.000574,-0.000341,-0.719520,-0.694471
estimator,1716592688.775070,1.773185,0.448354,0.008752,-0.000501,0.000482,0.715687,0.698421
odom,98.047000,1.857015,0.556338,0.008786,0.000536,-0.000200,-0.722574,-0.691293
estimator,1716592688.911044,1.754674,0.525217,0.008761,-0.000574,0.000341,0.719520,0.694471
odom,98.183000,1.720471,0.596529,0.008750,0.000605,-0.000279,-0.724843,-0.688913
estimator,1716592689.047746,1.857015,0.556338,0.008786,-0.000536,0.000200,0.722574,0.691293
odom,98.319000,1.809850,0.645014,0.008765,0.000521,-0.000333,-0.727593,-0.686009
estimator,1716592689.175766,1.720471,0.596529,0.008750,-0.000605,0.000279,0.724843,0.688913
odom,98.455000,1.859075,0.706834,0.008782,0.000559,-0.000216,-0.731088,-0.682283
estimator,1716592689.310205,1.809850,0.645014,0.008765,-0.000521,0.000333,0.727593,0.686009
odom,98.591000,1.693165,0.686826,0.008780,0.000569,-0.000135,-0.738713,-0.674020
estimator,1716592689.469505,1.859075,0.706834,0.008782,-0.000559,0.000216,0.731088,0.682283
odom,98.761000,1.763556,0.735199,0.008786,0.000573,-0.000045,-0.745904,-0.666053
estimator,1716592689.600990,1.693165,0.686826,0.008780,-0.000569,0.000135,0.738713,0.674020
odom,98.897000,1.671256,0.889918,0.008746,0.000497,-0.000502,-0.748700,-0.662908
estimator,1716592689.762402,1.763556,0.735199,0.008786,-0.000573,0.000045,0.745904,0.666053
odom,99.033000,1.850114,0.920627,0.008766,0.000557,-0.000281,-0.749808,-0.661656
estimator,1716592689.906321,1.671256,0.889918,0.008746,-0.000497,0.000502,0.748700,0.662908
odom,99.169000,1.826755,0.816993,0.008774,0.000584,-0.000133,-0.753987,-0.656890
estimator,1716592690.032894,1.850114,0.920627,0.008766,-0.000557,0.000281,0.749808,0.661656
odom,99.305000,1.745871,0.926300,0.008784,0.000555,-0.000108,-0.756330,-0.654190
estimator,1716592690.159874,1.826755,0.816993,0.008774,-0.000584,0.000133,0.753987,0.656890
odom,99.441000,1.700793,0.836629,0.008746,0.000510,-0.000492,-0.761816,-0.647793
estimator,1716592690.287760,1.745871,0.926300,0.008784,-0.000555,0.000108,0.756330,0.654190
odom,99.577000,1.794765,1.011824,0.008766,0.000540,-0.000346,-0.770015,-0.638026
estimator,1716592690.430897,1.700793,0.836629,0.008746,-0.000510,0.000492,0.761816,0.647793
odom,99.713000,1.740432,0.924168,0.008782,0.000565,-0.000252,-0.778628,-0.627486
estimator,1716592690.581448,1.794765,1.011824,0.008766,-0.000540,0.000346,0.770015,0.638026
odom,99.849000,1.777854,1.006084,0.008762,0.000664,0.000002,-0.785964,-0.618272
estimator,1716592690.716368,1.740432,0.924168,0.008782,-0.000565,0.000252,0.778628,0.627486
odom,99.985000,1.737689,1.008561,0.008769,0.000611,-0.000068,-0.794624,-0.607101
estimator,1716592690.860045,1.777854,1.006084,0.008762,-0.000664,-0.000002,0.785964,0.618272
odom,100.121000,1.658448,1.086922,0.008777,0.000606,0.000004,-0.806680,-0.590988
estimator,1716592690.997837,1.737689,1.008561,0.008769,-0.000611,0.000068,0.794624,0.607101
odom,100.257000,1.726839,1.053841,0.008768,0.000588,-0.000109,-0.818741,-0.574162
estimator,1716592691.136970,1.658448,1.086922,0.008777,-0.000606,-0.000004,0.806680,0.590988
odom,100.393000,1.765204,1.063694,0.008777,0.000625,-0.000009,-0.831165,-0.556025
estimator,1716592691.283076,1.726839,1.053841,0.008768,-0.000588,0.000109,0.818741,0.574162
odom,100.563000,1.653492,1.142918,0.008773,0.000591,-0.000117,-0.845013,-0.534746
estimator,1716592691.418579,1.765204,1.063694,0.008777,-0.000625,0.000009,0.831165,0.556025
odom,100.699000,1.623560,1.208783,0.008773,0.000595,-0.000026,-0.857528,-0.514437
estimator,1716592691.543579,1.653492,1.142918,0.008773,-0.000591,0.000117,0.845013,0.534746
odom,100.801000,1.651728,1.179052,0.008765,0.000656,0.000005,-0.864285,-0.503002
estimator,1716592691.671126,1.623560,1.208783,0.008773,-0.000595,0.000026,0.857528,0.514437
real,101.107000,1.596778,1.319924,0.008784,0.000602,0.000046,-0.887715,-0.460393
odom,100.937000,1.665510,1.241581,0.008772,0.000669,-0.000102,-0.873801,-0.486284
estimator,1716592691.796768,1.651728,1.179052,0.008765,-0.000656,-0.000005,0.864285,0.503002
odom,101.073000,1.674431,1.386451,0.008769,0.000616,0.000003,-0.884813,-0.465946
estimator,1716592691.925780,1.665510,1.241581,0.008772,-0.000669,0.000102,0.873801,0.486284
odom,101.209000,1.555373,1.271234,0.008759,0.000680,-0.000060,-0.896973,-0.442086
estimator,1716592692.059145,1.674431,1.386451,0.008769,-0.000616,-0.000003,0.884813,0.465946
odom,101.311000,1.528188,1.342537,0.008756,0.000638,-0.000142,-0.904392,-0.426702
estimator,1716592692.194979,1.555373,1.271234,0.008759,-0.000680,0.000060,0.896973,0.442086
odom,101.481000,1.491113,1.389562,0.008771,0.000635,-0.000225,-0.916310,-0.400469
estimator,1716592692.344713,1.528188,1.342537,0.008756,-0.000638,0.000142,0.904392,0.426702
odom,101.617000,1.576533,1.404431,0.008769,0.000629,0.000008,-0.924517,-0.381140
estimator,1716592692.470347,1.491113,1.389562,0.008771,-0.000635,0.000225,0.916310,0.400469
odom,101.719000,1.445250,1.383837,0.008744,0.000606,-0.000342,-0.931400,-0.363998
estimator,1716592692.602880,1.576533,1.404431,0.008769,-0.000629,-0.000008,0.924517,0.381140
odom,101.855000,1.504511,1.487476,0.008748,0.000697,-0.000077,-0.937371,-0.348333
estimator,1716592692.736639,1.445250,1.383837,0.008744,-0.000606,0.000342,0.931400,0.363998
odom,101.991000,1.439481,1.539718,0.008747,0.000690,-0.000175,-0.944523,-0.328445
estimator,1716592692.880674,1.504511,1.487476,0.008748,-0.000697,0.000077,0.937371,0.348333
real,102.297000,1.382375,1.524790,0.008744,0.000692,0.000118,-0.954508,-0.298185
odom,102.127000,1.412291,1.425561,0.008743,0.000695,0.000087,-0.948551,-0.316625
estimator,1716592693.007840,1.439481,1.539718,0.008747,-0.000690,0.000175,0.944523,0.328445
odom,102.263000,1.477746,1.513605,0.008771,0.000613,-0.000043,-0.953936,-0.300011
estimator,1716592693.142956,1.412291,1.425561,0.008743,-0.000695,-0.000087,0.948551,0.316625
odom,102.399000,1.288638,1.486709,0.008730,0.000720,-0.000308,-0.958930,-0.283640
estimator,1716592693.272622,1.477746,1.513605,0.008771,-0.000613,0.000043,0.953936,0.300011
real,102.705000,1.296336,1.577749,0.008757,0.000657,-0.000124,-0.968916,-0.247390
odom,102.535000,1.285426,1.466478,0.008755,0.000652,-0.000162,-0.963978,-0.265980
estimator,1716592693.400415,1.288638,1.486709,0.008730,-0.000720,0.000308,0.958930,0.283640
odom,102.671000,1.217072,1.659582,0.008767,0.000579,-0.000184,-0.967862,-0.251481
estimator,1716592693.536102,1.285426,1.466478,0.008755,-0.000652,0.000162,0.963978,0.265980
odom,102.807000,1.333073,1.588701,0.008787,0.000587,-0.000155,-0.971264,-0.238006
estimator,1716592693.683942,1.217072,1.659582,0.008767,-0.000579,0.000184,0.967862,0.251481
real,103.113000,1.203597,1.624474,0.008787,0.000565,-0.000164,-0.976294,-0.216447
odom,102.943000,1.309774,1.596363,0.008767,0.000625,-0.000212,-0.973581,-0.228343
estimator,1716592693.827727,1.333073,1.588701,0.008787,-0.000587,0.000155,0.971264,0.238006
odom,103.079000,1.266104,1.616446,0.008790,0.000570,-0.000145,-0.975780,-0.218753
estimator,1716592693.973705,1.309774,1.596363,0.008767,-0.000625,0.000212,0.973581,0.228343
odom,103.215000,1.093237,1.707796,0.008801,0.000545,-0.000078,-0.977617,-0.210393
estimator,1716592694.102675,1.266104,1.616446,0.008790,-0.000570,0.000145,0.975780,0.218753
real,103.521000,1.108996,1.666591,0.008802,0.000517,-0.000151,-0.978321,-0.207093
odom,103.351000,1.152861,1.593284,0.008799,0.000534,-0.000066,-0.978568,-0.205921
estimator,1716592694.255508,1.093237,1.707796,0.008801,-0.000545,0.000078,0.977617,0.210393
odom,103.521000,1.022486,1.739644,0.008802,0.000517,-0.000151,-0.978321,-0.207093
estimator,1716592694.413845,1.152861,1.593284,0.008799,-0.000534,0.000066,0.978568,0.205921
odom,103.657000,1.073676,1.605864,0.008800,0.000513,-0.000142,-0.979579,-0.201059
estimator,1716592694.560644,1.022486,1.739644,0.008802,-0.000517,0.000151,0.978321,0.207093
odom,103.827000,1.119884,1.785342,0.008797,0.000528,-0.000134,-0.981775,-0.190044
estimator,1716592694.706540,1.073676,1.605864,0.008800,-0.000513,0.000142,0.979579,0.201059
odom,103.963000,1.064900,1.764851,0.008794,0.000488,-0.000102,-0.982783,-0.184761
estimator,1716592694.847734,1.119884,1.785342,0.008797,-0.000528,0.000134,0.981775,0.190044
odom,104.099000,1.028028,1.667645,0.008753,0.000699,-0.000087,-0.984335,-0.176306
estimator,1716592695.002409,1.064900,1.764851,0.008794,-0.000488,0.000102,0.982783,0.184761
odom,104.235000,0.911310,1.768777,0.008806,0.000524,-0.000104,-0.985933,-0.167142
estimator,1716592695.154175,1.028028,1.667645,0.008753,-0.000699,0.000087,0.984335,0.176306
odom,104.405000,0.969933,1.834980,0.008802,0.000536,-0.000107,-0.987735,-0.156140
estimator,1716592695.323484,0.911310,1.768777,0.008806,-0.000524,0.000104,0.985933,0.167142
odom,104.575000,0.921213,1.859294,0.008807,0.000518,-0.000115,-0.989034,-0.147685
estimator,1716592695.483297,0.969933,1.834980,0.008802,-0.000536,0.000107,0.987735,0.156140
odom,104.711000,0.900727,1.866744,0.008792,0.000545,-0.000106,-0.989037,-0.147666
estimator,1716592695.627105,0.921213,1.859294,0.008807,-0.000518,0.000115,0.989034,0.147685
odom,104.881000,0.685941,1.719667,0.008775,0.000616,-0.000043,-0.990329,-0.138740
estimator,1716592695.771119,0.900727,1.866744,0.008792,-0.000545,0.000106,0.989037,0.147666
odom,105.017000,0.800406,1.831792,0.008806,0.000522,-0.000129,-0.991568,-0.129590
estimator,1716592695.914995,0.685941,1.719667,0.008775,-0.000616,0.000043,0.990329,0.138740
real,105.289000,0.680807,1.809064,0.008805,0.000502,-0.000115,-0.993640,-0.112601
odom,105.153000,0.747794,1.819611,0.008815,0.000495,-0.000125,-0.992720,-0.120442
estimator,1716592696.061602,0.800406,1.831792,0.008806,-0.000522,0.000129,0.991568,0.129590
real,105.493000,0.630525,1.820120,0.008791,0.000586,-0.000048,-0.994632,-0.103472
odom,105.323000,0.683237,1.887171,0.008811,0.000478,-0.000105,-0.993701,-0.112063
estimator,1716592696.217904,0.747794,1.819611,0.008815,-0.000495,0.000125,0.992720,0.120442
odom,105.459000,0.687109,1.729253,0.008815,0.000464,-0.000052,-0.994389,-0.105788
estimator,1716592696.373035,0.683237,1.887171,0.008811,-0.000478,0.000105,0.993701,0.112063
real,105.799000,0.553774,1.834706,0.008810,0.000506,-0.000050,-0.996444,-0.084257
odom,105.629000,0.656982,1.790547,0.008812,0.000540,-0.000074,-0.995439,-0.095403
estimator,1716592696.525339,0.687109,1.729253,0.008815,-0.000464,0.000052,0.994389,0.105788
odom,105.765000,0.608936,1.759785,0.008804,0.000537,-0.000055,-0.996234,-0.086701
