type,t,x,y,z,qx,qy,qz,qw
odom,545.641000,-0.519547,-1.770889,0.008797,0.000554,-0.000091,-0.982742,-0.184980
estimator,1716796049.410368,-0.611904,-1.782579,0.008434,-0.000410,0.001134,0.982307,0.187272
odom,545.709000,-0.526713,-1.776743,0.008799,0.000538,-0.000120,-0.983587,-0.180435
estimator,1716796049.513022,-0.520872,-1.785312,0.008386,-0.000389,0.001140,0.983194,0.182561
odom,545.811000,-0.571130,-1.841302,0.008788,0.000575,-0.000068,-0.984203,-0.177042
estimator,1716796049.562247,-0.525317,-1.762330,0.008326,-0.000388,0.001139,0.983148,0.182809
odom,545.845000,-0.533242,-1.773562,0.008780,0.000597,-0.000086,-0.984435,-0.175746
estimator,1716796049.612615,-0.571130,-1.841302,0.008504,-0.000419,0.001088,0.984202,0.177043
odom,545.913000,-0.696273,-1.764095,0.008800,0.000517,-0.000081,-0.985220,-0.171293
estimator,1716796049.677619,-0.594867,-1.779085,0.008321,-0.000434,0.001107,0.985189,0.171469
real,546.151000,-0.648401,-1.820522,0.008789,0.000585,-0.000074,-0.987768,-0.155928
odom,545.981000,-0.583141,-1.789423,0.008789,0.000594,-0.000044,-0.986000,-0.166742
estimator,1716796049.726132,-0.634612,-1.759061,0.008256,-0.000438,0.001105,0.984592,0.174863
odom,546.015000,-0.740502,-1.805234,0.008745,0.000724,-0.000090,-0.986196,-0.165581
estimator,1716796049.773947,-0.583141,-1.789424,0.008210,-0.000507,0.001070,0.986000,0.166743
real,546.253000,-0.673655,-1.812382,0.008769,0.000646,-0.000070,-0.988015,-0.154357
odom,546.083000,-0.787189,-1.823500,0.008739,0.000744,-0.000084,-0.987007,-0.160675
estimator,1716796049.819259,-0.740501,-1.805235,0.008277,-0.000635,0.001116,0.986195,0.165581
odom,546.117000,-0.696838,-1.762223,0.008766,0.000646,-0.000061,-0.987403,-0.158223
estimator,1716796049.875282,-0.718676,-1.800855,0.008344,-0.000651,0.001113,0.987239,0.159241
real,546.321000,-0.689681,-1.807246,0.008776,0.000610,-0.000100,-0.988117,-0.153702
odom,546.185000,-0.658457,-1.807947,0.008784,0.000609,-0.000093,-0.987903,-0.155069
estimator,1716796049.926552,-0.765442,-1.784595,0.008259,-0.000651,0.001110,0.986999,0.160724
odom,546.219000,-0.566757,-1.764051,0.008772,0.000609,-0.000098,-0.987902,-0.155077
estimator,1716796049.974842,-0.658456,-1.807948,0.008363,-0.000607,0.001144,0.987903,0.155069
real,546.457000,-0.722829,-1.796655,0.008785,0.000589,-0.000094,-0.988148,-0.153506
odom,546.287000,-0.700708,-1.711270,0.008768,0.000662,-0.000080,-0.988017,-0.154345
estimator,1716796050.028882,-0.566757,-1.764052,0.008230,-0.000607,0.001149,0.987902,0.155077
odom,546.321000,-0.674476,-1.732894,0.008776,0.000610,-0.000100,-0.988117,-0.153702
estimator,1716796050.087434,-0.685564,-1.732223,0.008223,-0.000659,0.001131,0.988097,0.153829
real,546.559000,-0.746991,-1.789013,0.008806,0.000525,-0.000045,-0.988134,-0.153591
odom,546.389000,-0.618875,-1.733634,0.008803,0.000531,-0.000037,-0.988055,-0.154104
estimator,1716796050.135674,-0.689596,-1.711926,0.008172,-0.000659,0.001131,0.988019,0.154330
odom,546.423000,-0.653017,-1.790737,0.008795,0.000567,-0.000041,-0.988155,-0.153459
estimator,1716796050.185898,-0.618875,-1.733635,0.008248,-0.000579,0.001069,0.988054,0.154104
real,546.661000,-0.772295,-1.781017,0.008802,0.000534,-0.000064,-0.988329,-0.152336
odom,546.491000,-0.761002,-1.730586,0.008779,0.000612,-0.000091,-0.988200,-0.153169
estimator,1716796050.235587,-0.653016,-1.790737,0.008365,-0.000614,0.001072,0.988154,0.153459
odom,546.525000,-0.855251,-1.787903,0.008793,0.000567,-0.000052,-0.988289,-0.152591
estimator,1716796050.298904,-0.784154,-1.767493,0.008314,-0.000655,0.001123,0.988623,0.150408
real,546.763000,-0.796071,-1.773580,0.008799,0.000539,-0.000065,-0.988633,-0.150350
odom,546.593000,-0.705118,-1.738457,0.008791,0.000562,-0.000071,-0.988269,-0.152724
estimator,1716796050.351293,-0.831928,-1.751102,0.008231,-0.000661,0.001122,0.988024,0.154297
odom,546.661000,-0.744962,-1.766192,0.008802,0.000534,-0.000064,-0.988329,-0.152336
estimator,1716796050.405971,-0.705117,-1.738458,0.008169,-0.000654,0.001141,0.988268,0.152724
real,546.865000,-0.821203,-1.765803,0.008790,0.000565,-0.000085,-0.988921,-0.148444
odom,546.695000,-0.763508,-1.727019,0.008796,0.000559,-0.000083,-0.988458,-0.151495
estimator,1716796050.471367,-0.734196,-1.754704,0.008227,-0.000623,0.001135,0.988555,0.150856
odom,546.763000,-0.748225,-1.708626,0.008799,0.000539,-0.000065,-0.988633,-0.150350
estimator,1716796050.526173,-0.774312,-1.738473,0.008152,-0.000627,0.001134,0.988180,0.153290
odom,546.831000,-0.814717,-1.760240,0.008801,0.000538,-0.000088,-0.988825,-0.149081
estimator,1716796050.586642,-0.748225,-1.708627,0.008096,-0.000603,0.001117,0.988632,0.150350
real,547.069000,-0.870005,-1.751032,0.008796,0.000549,-0.000115,-0.989252,-0.146219
odom,546.899000,-0.795487,-1.750419,0.008789,0.000592,-0.000073,-0.989034,-0.147686
estimator,1716796050.641806,-0.814717,-1.760241,0.008218,-0.000601,0.001140,0.988824,0.149081
odom,546.933000,-1.003109,-1.757465,0.008804,0.000527,-0.000087,-0.989110,-0.147178
estimator,1716796050.734165,-0.876092,-1.762716,0.008144,-0.000656,0.001133,0.989448,0.144882
odom,547.035000,-0.954079,-1.734347,0.008801,0.000551,-0.000091,-0.989295,-0.145929
estimator,1716796050.796788,-0.922453,-1.745550,0.008048,-0.000656,0.001124,0.988832,0.149029
real,547.273000,-0.919206,-1.736480,0.008735,0.000765,0.000104,-0.989301,-0.145884
odom,547.103000,-0.901391,-1.744773,0.008804,0.000533,-0.000064,-0.989366,-0.145445
estimator,1716796050.856446,-0.954078,-1.734348,0.007941,-0.000677,0.001129,0.989294,0.145930
odom,547.171000,-0.913969,-1.651848,0.008795,0.000493,-0.000157,-0.989300,-0.145893
estimator,1716796050.955478,-0.883454,-1.706043,0.007891,-0.000650,0.001102,0.989589,0.143916
odom,547.239000,-1.144496,-1.719933,0.008774,0.000600,0.000096,-0.989310,-0.145823
estimator,1716796051.018548,-0.932066,-1.690487,0.007805,-0.000662,0.001101,0.988913,0.148489
real,547.477000,-0.969564,-1.721238,0.008754,0.000667,-0.000097,-0.989069,-0.147451
odom,547.307000,-0.877439,-1.700483,0.008717,0.000862,0.000013,-0.989289,-0.145966
estimator,1716796051.103956,-0.987909,-1.716203,0.008030,-0.000782,0.000860,0.989555,0.144151
odom,547.409000,-0.738230,-1.683618,0.008773,0.000613,-0.000073,-0.989259,-0.146173
estimator,1716796051.156969,-1.034019,-1.703531,0.007960,-0.000770,0.000847,0.988886,0.148673
odom,547.443000,-0.993970,-1.719319,0.008767,0.000648,-0.000055,-0.989240,-0.146299
estimator,1716796051.212629,-0.738229,-1.683619,0.008039,-0.000519,0.000934,0.989258,0.146174
real,547.647000,-1.011246,-1.708205,0.008774,0.000616,-0.000081,-0.988008,-0.154402
odom,547.511000,-0.959084,-1.677007,0.008759,0.000676,-0.000095,-0.988919,-0.148455
estimator,1716796051.296551,-0.956950,-1.703892,0.008204,-0.000553,0.000916,0.989353,0.145533
real,547.749000,-1.036099,-1.700135,0.008786,0.000577,-0.000103,-0.987513,-0.157537
odom,547.579000,-1.002504,-1.656910,0.008772,0.000635,-0.000068,-0.988414,-0.151778
estimator,1716796051.347893,-0.996136,-1.692359,0.008149,-0.000557,0.000914,0.988726,0.149730
odom,547.647000,-1.082092,-1.661068,0.008774,0.000616,-0.000081,-0.988008,-0.154402
estimator,1716796051.400888,-1.002504,-1.656910,0.008150,-0.000517,0.000888,0.988414,0.151779
odom,547.715000,-0.888625,-1.692723,0.008794,0.000571,-0.000089,-0.987568,-0.157190
estimator,1716796051.498051,-0.966121,-1.683614,0.008300,-0.000500,0.000901,0.988097,0.153832
real,547.953000,-1.085923,-1.683152,0.008793,0.000570,-0.000084,-0.985837,-0.167703
odom,547.783000,-0.919690,-1.627792,0.008791,0.000570,-0.000067,-0.987056,-0.160377
estimator,1716796051.550679,-1.004540,-1.670007,0.008269,-0.000504,0.000899,0.987422,0.158106
odom,547.851000,-1.171557,-1.625304,0.008789,0.000572,-0.000060,-0.986419,-0.164245
estimator,1716796051.604263,-0.919689,-1.627792,0.008301,-0.000506,0.000878,0.987055,0.160378
odom,547.919000,-1.049739,-1.642245,0.008797,0.000556,-0.000076,-0.986031,-0.166563
estimator,1716796051.673890,-1.100130,-1.635413,0.008467,-0.000511,0.000870,0.986401,0.164353
odom,547.953000,-1.103214,-1.609332,0.008793,0.000570,-0.000084,-0.985837,-0.167703
estimator,1716796051.726550,-1.121171,-1.632152,0.008442,-0.000513,0.000869,0.986047,0.166466
odom,548.021000,-1.023567,-1.605959,0.008794,0.000550,-0.000072,-0.985426,-0.170102
estimator,1716796051.779185,-1.103214,-1.609332,0.008478,-0.000529,0.000877,0.985837,0.167704
real,548.259000,-1.158851,-1.655903,0.008774,0.000608,-0.000109,-0.981133,-0.193333
odom,548.089000,-1.012032,-1.582211,0.008797,0.000564,-0.000095,-0.984623,-0.174690
estimator,1716796051.831838,-1.023567,-1.605959,0.008446,-0.000510,0.000865,0.985426,0.170102
odom,548.123000,-1.091225,-1.594151,0.008802,0.000521,-0.000120,-0.984002,-0.178157
estimator,1716796051.928065,-1.042319,-1.589579,0.008420,-0.000524,0.000890,0.984467,0.175565
odom,548.225000,-1.152631,-1.564288,0.008782,0.000589,-0.000106,-0.981683,-0.190521
estimator,1716796051.980459,-1.060952,-1.586726,0.008381,-0.000530,0.000887,0.984179,0.177174
real,548.463000,-1.207070,-1.635103,0.008787,0.000546,-0.000022,-0.977105,-0.212758
odom,548.293000,-1.138053,-1.607973,0.008794,0.000534,-0.000071,-0.980395,-0.197042
estimator,1716796052.031100,-1.152631,-1.564289,0.008320,-0.000609,0.000872,0.981682,0.190521
odom,548.327000,-1.447897,-1.568477,0.008807,0.000519,-0.000085,-0.979782,-0.200066
estimator,1716796052.151099,-1.280350,-1.593657,0.008237,-0.000573,0.000842,0.980423,0.196899
real,548.599000,-1.239129,-1.619923,0.008788,0.000560,-0.000145,-0.973895,-0.227000
odom,548.463000,-1.007724,-1.592652,0.008787,0.000546,-0.000022,-0.977105,-0.212758
estimator,1716796052.205966,-1.305496,-1.582788,0.008219,-0.000561,0.000835,0.979868,0.199643
real,548.667000,-1.254119,-1.612476,0.008803,0.000510,-0.000084,-0.972570,-0.232611
odom,548.497000,-1.261385,-1.574121,0.008799,0.000568,-0.000082,-0.976469,-0.215656
estimator,1716796052.283897,-1.132147,-1.582707,0.007872,-0.000599,0.000770,0.976799,0.214154
odom,548.565000,-1.302503,-1.581122,0.008799,0.000510,-0.000092,-0.974749,-0.223301
estimator,1716796052.341516,-1.136918,-1.583726,0.007871,-0.000599,0.000770,0.976757,0.214345
odom,548.633000,-1.139785,-1.597291,0.008783,0.000597,-0.000110,-0.973223,-0.229862
estimator,1716796052.396067,-1.302503,-1.581123,0.007784,-0.000548,0.000779,0.974749,0.223302
real,548.871000,-1.301488,-1.587243,0.008759,0.000648,0.000102,-0.966477,-0.256753
odom,548.701000,-1.298780,-1.602009,0.008801,0.000480,-0.000082,-0.971813,-0.235753
estimator,1716796052.445065,-1.139784,-1.597293,0.007752,-0.000639,0.000797,0.973223,0.229863
odom,548.735000,-1.293260,-1.551535,0.008796,0.000551,-0.000105,-0.970813,-0.239837
estimator,1716796052.510308,-1.289283,-1.578496,0.007777,-0.000527,0.000768,0.971473,0.237147
real,548.973000,-1.322951,-1.574582,0.008754,0.000652,-0.000117,-0.963497,-0.267717
odom,548.803000,-1.437621,-1.546778,0.008761,0.000653,-0.000174,-0.968874,-0.247554
estimator,1716796052.564900,-1.302694,-1.575082,0.007763,-0.000528,0.000767,0.971114,0.238613
odom,548.871000,-1.419829,-1.513234,0.008759,0.000648,0.000102,-0.966477,-0.256753
estimator,1716796052.624609,-1.437620,-1.546780,0.007736,-0.000637,0.000835,0.968873,0.247554
real,549.075000,-1.343084,-1.562285,0.008766,0.000626,-0.000010,-0.961976,-0.273135
odom,548.905000,-1.169769,-1.519265,0.008747,0.000666,0.000150,-0.965266,-0.261268
estimator,1716796052.687231,-1.283305,-1.522738,0.007826,-0.000639,0.000560,0.966162,0.257936
odom,548.973000,-1.325422,-1.478133,0.008754,0.000652,-0.000117,-0.963497,-0.267717
estimator,1716796052.741565,-1.306316,-1.509993,0.007788,-0.000640,0.000556,0.965390,0.260809
odom,549.041000,-1.504549,-1.496248,0.008752,0.000710,-0.000100,-0.962529,-0.271177
estimator,1716796052.793248,-1.325421,-1.478134,0.007928,-0.000631,0.000823,0.963497,0.267717
odom,549.075000,-1.274386,-1.490471,0.008766,0.000626,-0.000010,-0.961976,-0.273135
estimator,1716796052.851252,-1.504548,-1.496249,0.008025,-0.000692,0.000806,0.962529,0.271178
odom,549.143000,-1.250769,-1.521257,0.008761,0.000613,0.000105,-0.960264,-0.279092
estimator,1716796052.937095,-1.256559,-1.509194,0.007977,-0.000614,0.000717,0.961351,0.275325
odom,549.245000,-1.398936,-1.495792,0.008719,0.000751,-0.000316,-0.956340,-0.292255
estimator,1716796052.992704,-1.268685,-1.502614,0.007961,-0.000612,0.000713,0.960912,0.276853
odom,549.279000,-1.356241,-1.522493,0.008730,0.000699,-0.000250,-0.954999,-0.296607
estimator,1716796053.050885,-1.398935,-1.495793,0.008009,-0.000765,0.001133,0.956339,0.292255
odom,549.347000,-1.360520,-1.474380,0.008734,0.000718,-0.000205,-0.952260,-0.305288
estimator,1716796053.116764,-1.354603,-1.502004,0.007988,-0.000722,0.001063,0.953762,0.300560
real,549.551000,-1.443526,-1.492476,0.008761,0.000582,0.000262,-0.944523,-0.328444
odom,549.415000,-1.346762,-1.436234,0.008734,0.000726,-0.000221,-0.949382,-0.314122
estimator,1716796053.171382,-1.361987,-1.494895,0.007970,-0.000722,0.001063,0.953491,0.301419
real,549.619000,-1.457320,-1.481369,0.008723,0.000785,-0.000002,-0.941559,-0.336848
odom,549.483000,-1.624376,-1.441693,0.008758,0.000656,-0.000215,-0.947405,-0.320038
estimator,1716796053.226125,-1.346761,-1.436236,0.007850,-0.000743,0.001075,0.949382,0.314122
real,549.653000,-1.463804,-1.475996,0.008690,0.000835,-0.000272,-0.940050,-0.341034
odom,549.517000,-1.445105,-1.464709,0.008775,0.000622,0.000050,-0.946229,-0.323498
estimator,1716796053.327088,-1.531860,-1.455156,0.008077,-0.000689,0.001067,0.946876,0.321598
odom,549.619000,-1.359998,-1.434933,0.008723,0.000785,-0.000002,-0.941559,-0.336848
estimator,1716796053.380845,-1.537660,-1.451542,0.008100,-0.000681,0.001068,0.946718,0.322060
real,549.857000,-1.502589,-1.441801,0.008737,0.000691,-0.000291,-0.930493,-0.366310
odom,549.687000,-1.398527,-1.391797,0.008724,0.000714,-0.000388,-0.938532,-0.345191
estimator,1716796053.433927,-1.359997,-1.434933,0.008048,-0.000861,0.001117,0.941558,0.336849
odom,549.721000,-1.552105,-1.395507,0.008735,0.000665,-0.000305,-0.936949,-0.349465
estimator,1716796053.553946,-1.474496,-1.393687,0.008004,-0.000785,0.001500,0.937761,0.347278
odom,549.857000,-1.425127,-1.346088,0.008737,0.000691,-0.000291,-0.930493,-0.366310
estimator,1716796053.606133,-1.476148,-1.393278,0.007948,-0.000804,0.001500,0.937729,0.347364
real,550.061000,-1.539234,-1.405914,0.008758,0.000648,0.000117,-0.921000,-0.389563
odom,549.891000,-1.459453,-1.356404,0.008742,0.000692,-0.000254,-0.928880,-0.370380
estimator,1716796053.665440,-1.440827,-1.353473,0.007754,-0.000854,0.001479,0.929776,0.368122
odom,549.959000,-1.455691,-1.362707,0.008775,0.000611,-0.000112,-0.925719,-0.378212
estimator,1716796053.717848,-1.443781,-1.348960,0.007732,-0.000858,0.001480,0.929615,0.368528
odom,550.027000,-1.598055,-1.392648,0.008761,0.000645,0.000114,-0.922805,-0.385267
estimator,1716796053.772237,-1.455691,-1.362709,0.007793,-0.000789,0.001335,0.925718,0.378212
odom,550.061000,-1.476071,-1.353335,0.008758,0.000648,0.000117,-0.921000,-0.389563
estimator,1716796053.826061,-1.598054,-1.392649,0.007935,-0.000833,0.001108,0.922804,0.385268
odom,550.129000,-1.650705,-1.343765,0.008765,0.000624,-0.000050,-0.918842,-0.394625
estimator,1716796053.922014,-1.559551,-1.348944,0.007766,-0.000827,0.001105,0.920168,0.391521
odom,550.231000,-1.413889,-1.302424,0.008762,0.000648,0.000119,-0.914514,-0.404554
estimator,1716796053.978015,-1.567208,-1.347804,0.007688,-0.000846,0.001101,0.919690,0.392643
odom,550.265000,-1.519747,-1.299381,0.008763,0.000640,0.000118,-0.912772,-0.408469
estimator,1716796054.032204,-1.413888,-1.302426,0.007418,-0.000882,0.000928,0.914513,0.404555
odom,550.333000,-1.689975,-1.260523,0.008766,0.000650,-0.000033,-0.907508,-0.420033
estimator,1716796054.103132,-1.603079,-1.279348,0.007343,-0.000883,0.000923,0.910197,0.414174
real,550.571000,-1.623452,-1.307814,0.008761,0.000641,0.000137,-0.893012,-0.450033
odom,550.401000,-1.492779,-1.328586,0.008775,0.000639,-0.000207,-0.902741,-0.430183
estimator,1716796054.160089,-1.606384,-1.279491,0.007335,-0.000885,0.000922,0.910100,0.414386
odom,550.469000,-1.450320,-1.296174,0.008744,0.000686,-0.000249,-0.899476,-0.436969
estimator,1716796054.218456,-1.492778,-1.328589,0.007300,-0.000892,0.001088,0.902741,0.430183
real,550.673000,-1.637959,-1.287673,0.008753,0.000652,-0.000219,-0.886687,-0.462369
odom,550.503000,-1.650522,-1.311458,0.008757,0.000618,-0.000158,-0.897505,-0.441004
estimator,1716796054.286479,-1.546494,-1.310708,0.007170,-0.000946,0.001127,0.898935,0.438079
odom,550.571000,-1.673456,-1.265122,0.008761,0.000641,0.000137,-0.893012,-0.450033
estimator,1716796054.344735,-1.554394,-1.296619,0.007125,-0.000948,0.001125,0.898367,0.439242
odom,550.639000,-1.607536,-1.224609,0.008753,0.000652,-0.000061,-0.888968,-0.457969
estimator,1716796054.401924,-1.673454,-1.265124,0.006979,-0.000981,0.000824,0.893011,0.450034
real,550.877000,-1.665076,-1.246790,0.008766,0.000616,0.000036,-0.876470,-0.481457
odom,550.707000,-1.739476,-1.249337,0.008752,0.000610,-0.000335,-0.884714,-0.466134
estimator,1716796054.454139,-1.607533,-1.224612,0.006871,-0.001001,0.001020,0.888967,0.457969
odom,550.741000,-1.520487,-1.204757,0.008771,0.000554,-0.000272,-0.882582,-0.470159
estimator,1716796054.554793,-1.628000,-1.227955,0.006947,-0.000968,0.001286,0.883677,0.468095
odom,550.843000,-1.610010,-1.252618,0.008758,0.000658,-0.000072,-0.878305,-0.478101
estimator,1716796054.613261,-1.631694,-1.226495,0.006936,-0.000971,0.001288,0.883564,0.468308
real,551.081000,-1.691828,-1.202061,0.008747,0.000496,-0.000490,-0.862523,-0.506018
odom,550.911000,-1.695033,-1.223231,0.008757,0.000672,0.000163,-0.873612,-0.486623
estimator,1716796054.704684,-1.651914,-1.239893,0.007005,-0.001091,0.001077,0.876104,0.482120
odom,550.979000,-1.634436,-1.181262,0.008728,0.000738,-0.000061,-0.869190,-0.494477
estimator,1716796054.759825,-1.653074,-1.235617,0.006993,-0.001091,0.001076,0.875874,0.482537
odom,551.047000,-1.940013,-1.178100,0.008739,0.000589,-0.000478,-0.864801,-0.502115
estimator,1716796054.815788,-1.634433,-1.181265,0.006755,-0.001175,0.001291,0.869188,0.494478
real,551.251000,-1.712433,-1.163431,0.008784,0.000539,-0.000234,-0.853850,-0.520519
odom,551.115000,-1.780525,-1.132812,0.008764,0.000504,-0.000376,-0.860263,-0.509850
estimator,1716796054.898329,-2.033172,-1.225786,0.007087,-0.001053,0.001715,0.862325,0.506351
real,551.353000,-1.723998,-1.140282,0.008768,0.000657,-0.000050,-0.847291,-0.531129
odom,551.183000,-1.727398,-1.177531,0.008750,0.000658,-0.000208,-0.856605,-0.515973
estimator,1716796054.955036,-1.864561,-1.151893,0.006798,-0.001046,0.001698,0.862168,0.506619
odom,551.251000,-1.897241,-1.137244,0.008784,0.000539,-0.000234,-0.853850,-0.520519
estimator,1716796055.015382,-1.727396,-1.177536,0.006859,-0.001215,0.001521,0.856603,0.515973
real,551.455000,-1.734830,-1.117232,0.008775,0.000565,0.000013,-0.840506,-0.541802
odom,551.285000,-1.693833,-1.072346,0.008779,0.000543,-0.000220,-0.851800,-0.523867
estimator,1716796055.069907,-1.897240,-1.137248,0.006848,-0.001103,0.001543,0.853848,0.520519
odom,551.353000,-1.790375,-1.040528,0.008768,0.000657,-0.000050,-0.847291,-0.531129
estimator,1716796055.152430,-1.741743,-1.056418,0.006588,-0.001118,0.001523,0.849602,0.527421
odom,551.421000,-1.777035,-1.121402,0.008765,0.000649,0.000039,-0.842885,-0.538093
estimator,1716796055.211992,-1.742306,-1.056051,0.006502,-0.001118,0.001523,0.849504,0.527579
real,551.659000,-1.755217,-1.069628,0.008786,0.000597,-0.000058,-0.830520,-0.556988
odom,551.489000,-1.712644,-1.021615,0.008774,0.000615,0.000018,-0.838072,-0.545559
estimator,1716796055.266803,-1.777033,-1.121406,0.006656,-0.001127,0.001425,0.842884,0.538093
odom,551.557000,-1.725268,-1.033227,0.008766,0.000631,-0.000015,-0.833709,-0.552203
estimator,1716796055.344112,-1.716161,-1.031723,0.006369,-0.001126,0.001432,0.836157,0.548487
odom,551.625000,-1.871938,-1.058738,0.008778,0.000564,-0.000053,-0.831716,-0.555201
estimator,1716796055.403064,-1.721809,-1.023118,0.006322,-0.001113,0.001437,0.835658,0.549247
real,551.863000,-1.773428,-1.022001,0.008773,0.000605,-0.000021,-0.815962,-0.578106
odom,551.693000,-1.640017,-0.972426,0.008774,0.000630,-0.000099,-0.828435,-0.560084
estimator,1716796055.457486,-1.871937,-1.058743,0.006554,-0.001057,0.001469,0.831714,0.555201
odom,551.761000,-1.857219,-1.018269,0.008777,0.000605,-0.000070,-0.823832,-0.566833
estimator,1716796055.607653,-1.745643,-0.998052,0.006034,-0.001174,0.001478,0.826541,0.562873
real,552.067000,-1.789034,-0.974161,0.008761,0.000620,-0.000161,-0.801949,-0.597392
odom,551.897000,-1.899887,-1.009826,0.008772,0.000673,-0.000027,-0.813832,-0.581100
estimator,1716796055.663043,-1.751770,-0.991898,0.006179,-0.001137,0.001508,0.825962,0.563723
odom,551.965000,-1.683986,-0.962110,0.008784,0.000587,0.000003,-0.809163,-0.587584
estimator,1716796055.719911,-1.787124,-0.992061,0.006331,-0.001231,0.001445,0.811696,0.584078
real,552.169000,-1.796157,-0.949292,0.008784,0.000615,-0.000036,-0.794306,-0.607517
odom,551.999000,-1.742376,-0.894742,0.008783,0.000596,-0.000029,-0.806510,-0.591220
estimator,1716796055.780494,-1.796625,-0.980633,0.006168,-0.001243,0.001444,0.810887,0.585200
odom,552.067000,-1.879490,-0.941665,0.008761,0.000620,-0.000161,-0.801949,-0.597392
estimator,1716796055.836436,-1.742374,-0.894748,0.005957,-0.001262,0.001469,0.806508,0.591220
odom,552.135000,-1.660593,-0.928601,0.008794,0.000523,-0.000121,-0.797048,-0.603916
estimator,1716796055.918311,-1.768385,-0.940787,0.006266,-0.001303,0.001590,0.799604,0.600524
real,552.373000,-1.807973,-0.901332,0.008753,0.000607,-0.000315,-0.780780,-0.624805
odom,552.203000,-1.809691,-0.908408,0.008755,0.000705,-0.000021,-0.791518,-0.611145
estimator,1716796055.979851,-1.771581,-0.930267,0.006139,-0.001305,0.001590,0.799054,0.601256
odom,552.271000,-1.847782,-0.892732,0.008746,0.000624,-0.000261,-0.786840,-0.617157
estimator,1716796056.034415,-1.809688,-0.908414,0.006167,-0.001505,0.001476,0.791516,0.611145
real,552.475000,-1.813181,-0.877175,0.008783,0.000560,-0.000113,-0.775594,-0.631232
odom,552.305000,-1.746913,-0.881505,0.008784,0.000483,-0.000337,-0.784282,-0.620404
estimator,1716796056.172204,-1.795328,-0.893485,0.006199,-0.001450,0.001707,0.785823,0.618447
odom,552.441000,-1.785845,-0.860371,0.008762,0.000580,-0.000224,-0.777317,-0.629108
estimator,1716796056.230712,-1.799400,-0.880933,0.006081,-0.001440,0.001707,0.785095,0.619372
real,552.679000,-1.822499,-0.828464,0.008772,0.000603,-0.000116,-0.765544,-0.643383
odom,552.509000,-1.844151,-0.791337,0.008766,0.000643,-0.000026,-0.773697,-0.633556
estimator,1716796056.309205,-1.817929,-0.825431,0.005919,-0.001560,0.001573,0.775460,0.631393
odom,552.577000,-1.790682,-0.838779,0.008767,0.000630,-0.000050,-0.770278,-0.637708
estimator,1716796056.367672,-1.811859,-0.826100,0.005859,-0.001558,0.001577,0.775616,0.631201
odom,552.645000,-1.786238,-0.800978,0.008796,0.000504,-0.000131,-0.767316,-0.641269
estimator,1716796056.422921,-1.790679,-0.838787,0.005834,-0.001558,0.001591,0.770275,0.637708
real,552.883000,-1.830590,-0.777549,0.008746,0.000648,-0.000207,-0.755062,-0.655653
odom,552.713000,-1.863438,-0.723314,0.008778,0.000682,-0.000112,-0.763767,-0.645491
estimator,1716796056.521253,-1.826315,-0.762869,0.005633,-0.001444,0.001663,0.765532,0.643394
real,552.985000,-1.833949,-0.752537,0.008765,0.000504,-0.000413,-0.751607,-0.659611
odom,552.815000,-1.948057,-0.696362,0.008789,0.000570,-0.000026,-0.758506,-0.651665
estimator,1716796056.584811,-1.823143,-0.761219,0.005549,-0.001444,0.001665,0.765612,0.643298
odom,552.883000,-1.889633,-0.732059,0.008746,0.000648,-0.000207,-0.755062,-0.655653
estimator,1716796056.652373,-1.948055,-0.696369,0.005383,-0.001348,0.001568,0.758504,0.651665
odom,552.951000,-1.906580,-0.734531,0.008764,0.000494,-0.000450,-0.752053,-0.659102
estimator,1716796056.786778,-1.894397,-0.756760,0.005557,-0.001438,0.001734,0.755270,0.655410
odom,553.087000,-1.778210,-0.692686,0.008759,0.000590,-0.000224,-0.749923,-0.661525
estimator,1716796056.851964,-1.901800,-0.709853,0.005313,-0.001442,0.001738,0.751973,0.659190
real,553.257000,-1.842475,-0.684020,0.008757,0.000669,-0.000141,-0.747216,-0.664581
odom,553.121000,-1.799027,-0.629636,0.008766,0.000624,-0.000174,-0.749272,-0.662262
estimator,1716796057.001983,-1.786343,-0.681526,0.005248,-0.001539,0.001511,0.750707,0.660632
real,553.461000,-1.848181,-0.633659,0.008757,0.000710,-0.000078,-0.744452,-0.667675
odom,553.291000,-1.902776,-0.613493,0.008757,0.000641,-0.000253,-0.746613,-0.665258
estimator,1716796057.061174,-1.790913,-0.640849,0.005018,-0.001545,0.001506,0.748575,0.663046
odom,553.359000,-1.624757,-0.563723,0.008788,0.000494,-0.000309,-0.746031,-0.665911
estimator,1716796057.177236,-1.638886,-0.593328,0.005009,-0.001563,0.001582,0.745748,0.666224
odom,553.461000,-1.878982,-0.541856,0.008757,0.000710,-0.000078,-0.744452,-0.667675
estimator,1716796057.236492,-1.765272,-0.564557,0.004759,-0.001571,0.001578,0.744344,0.667793
odom,553.529000,-1.795109,-0.542746,0.008782,0.000570,-0.000116,-0.743531,-0.668701
estimator,1716796057.316728,-1.836446,-0.562125,0.004943,-0.001791,0.001344,0.742126,0.670257
real,553.767000,-1.856323,-0.559501,0.008787,0.000439,-0.000367,-0.745621,-0.666370
odom,553.597000,-1.865139,-0.547092,0.008785,0.000564,-0.000086,-0.744671,-0.667432
estimator,1716796057.375065,-1.837759,-0.522760,0.004748,-0.001786,0.001352,0.745299,0.666727
