type,t,x,y,z,qx,qy,qz,qw
estimator,1716641584.639728,-2.026435,-0.457114,0.009498,-0.000120,0.000718,0.231963,0.972724
real,13.188000,-1.882062,-0.471862,0.008721,-0.000161,0.000770,0.240613,0.970621
odom,13.222000,-1.827749,-0.461385,0.008709,-0.000201,0.000800,0.257028,0.966404
estimator,1716641584.673004,-2.025764,-0.460612,0.009500,-0.000120,0.000718,0.232920,0.972496
real,13.222000,-1.875790,-0.468416,0.008709,-0.000201,0.000800,0.257028,0.966404
odom,13.256000,-1.741108,-0.380761,0.008722,-0.000218,0.000761,0.273350,0.961914
estimator,1716641584.707071,-1.827748,-0.461385,0.009394,-0.000154,0.000748,0.257028,0.966404
real,13.256000,-1.869848,-0.464883,0.008722,-0.000218,0.000761,0.273350,0.961914
odom,13.290000,-1.775699,-0.404469,0.008733,-0.000200,0.000729,0.289592,0.957150
estimator,1716641584.742351,-1.741107,-0.380760,0.009423,-0.000172,0.000709,0.273350,0.961914
real,13.290000,-1.864027,-0.461152,0.008733,-0.000200,0.000729,0.289592,0.957150
odom,13.324000,-1.898258,-0.447662,0.008740,-0.000183,0.000690,0.305781,0.952102
estimator,1716641584.775764,-1.775698,-0.404468,0.009429,-0.000155,0.000676,0.289592,0.957150
real,13.324000,-1.857371,-0.456560,0.008740,-0.000183,0.000690,0.305781,0.952102
odom,13.358000,-1.997286,-0.404922,0.008722,-0.000231,0.000739,0.321852,0.946790
estimator,1716641584.808118,-1.898258,-0.447661,0.009422,-0.000139,0.000636,0.305781,0.952102
real,13.358000,-1.851068,-0.451887,0.008722,-0.000231,0.000739,0.321852,0.946790
odom,13.392000,-1.744723,-0.395735,0.008710,-0.000287,0.000751,0.337831,0.941206
estimator,1716641584.844248,-1.873947,-0.405925,0.009258,-0.000184,0.000686,0.327273,0.944929
real,13.392000,-1.844928,-0.447004,0.008710,-0.000287,0.000751,0.337831,0.941206
odom,13.426000,-1.887492,-0.428798,0.008717,-0.000265,0.000733,0.353713,0.935354
estimator,1716641584.876773,-1.868022,-0.393197,0.009241,-0.000181,0.000687,0.331696,0.943386
real,13.426000,-1.838956,-0.441918,0.008717,-0.000265,0.000733,0.353713,0.935354
odom,13.460000,-2.055067,-0.389403,0.008724,-0.000250,0.000720,0.369493,0.929233
estimator,1716641584.910241,-1.887491,-0.428797,0.009095,-0.000156,0.000668,0.353713,0.935354
real,13.460000,-1.833160,-0.436632,0.008724,-0.000250,0.000720,0.369493,0.929233
odom,13.494000,-1.780947,-0.364321,0.008740,-0.000262,0.000672,0.385205,0.922831
estimator,1716641584.943772,-2.055066,-0.389403,0.009104,-0.000141,0.000652,0.369493,0.929233
real,13.494000,-1.826707,-0.430332,0.008740,-0.000262,0.000672,0.385205,0.922831
odom,13.528000,-1.822477,-0.349059,0.008717,-0.000312,0.000714,0.400768,0.916179
estimator,1716641584.977469,-1.780946,-0.364321,0.009139,-0.000155,0.000603,0.385205,0.922831
real,13.528000,-1.820638,-0.423991,0.008717,-0.000312,0.000714,0.400768,0.916179
odom,13.562000,-1.731123,-0.348966,0.008711,-0.000313,0.000737,0.416216,0.909265
estimator,1716641585.011243,-1.822477,-0.349058,0.009118,-0.000206,0.000643,0.400768,0.916179
real,13.562000,-1.814787,-0.417451,0.008711,-0.000313,0.000737,0.416216,0.909265
odom,13.596000,-1.602563,-0.320126,0.008711,-0.000326,0.000742,0.431582,0.902073
estimator,1716641585.057942,-1.669772,-0.337564,0.009041,-0.000203,0.000666,0.423617,0.905841
real,13.596000,-1.809746,-0.411415,0.008711,-0.000326,0.000742,0.431582,0.902073
odom,13.630000,-1.804674,-0.348270,0.008733,-0.000331,0.000652,0.446796,0.894636
estimator,1716641585.090038,-1.664109,-0.330536,0.009029,-0.000202,0.000666,0.424045,0.905641
real,13.630000,-1.804353,-0.404493,0.008733,-0.000331,0.000652,0.446796,0.894636
odom,13.664000,-1.819745,-0.381853,0.008722,-0.000342,0.000681,0.461882,0.886941
estimator,1716641585.123830,-1.804674,-0.348270,0.008977,-0.000205,0.000576,0.446796,0.894636
real,13.664000,-1.799470,-0.397767,0.008722,-0.000342,0.000681,0.461882,0.886941
odom,13.698000,-1.499499,-0.314671,0.008718,-0.000347,0.000708,0.476823,0.878999
estimator,1716641585.157292,-1.819745,-0.381852,0.008956,-0.000216,0.000603,0.461882,0.886941
real,13.698000,-1.794817,-0.390881,0.008718,-0.000347,0.000708,0.476823,0.878999
odom,13.732000,-1.812507,-0.356200,0.008725,-0.000383,0.000683,0.491627,0.870805
estimator,1716641585.191385,-1.499499,-0.314671,0.008979,-0.000223,0.000628,0.476823,0.878999
real,13.732000,-1.790401,-0.383842,0.008725,-0.000383,0.000683,0.491627,0.870805
odom,13.766000,-1.793223,-0.341786,0.008736,-0.000369,0.000651,0.504790,0.863242
estimator,1716641585.225343,-1.812507,-0.356200,0.008967,-0.000260,0.000600,0.491627,0.870805
real,13.766000,-1.785973,-0.376253,0.008736,-0.000369,0.000651,0.504790,0.863242
odom,13.800000,-1.652026,-0.343943,0.008728,-0.000367,0.000670,0.517799,0.855502
estimator,1716641585.260340,-1.721831,-0.345182,0.008934,-0.000244,0.000568,0.510931,0.859621
real,13.800000,-1.781779,-0.368537,0.008728,-0.000367,0.000670,0.517799,0.855502
odom,13.834000,-1.704254,-0.261650,0.008718,-0.000416,0.000662,0.530688,0.847567
estimator,1716641585.293134,-1.723327,-0.339567,0.008929,-0.000243,0.000568,0.511520,0.859271
real,13.834000,-1.777821,-0.360697,0.008718,-0.000416,0.000662,0.530688,0.847567
odom,13.868000,-1.583527,-0.254430,0.008718,-0.000431,0.000648,0.543455,0.839438
estimator,1716641585.327024,-1.704254,-0.261650,0.008902,-0.000290,0.000561,0.530688,0.847567
real,13.868000,-1.774103,-0.352742,0.008718,-0.000431,0.000648,0.543455,0.839438
odom,13.902000,-1.715628,-0.338824,0.008725,-0.000401,0.000658,0.556096,0.831118
estimator,1716641585.360611,-1.583527,-0.254430,0.008909,-0.000306,0.000545,0.543455,0.839438
real,13.902000,-1.770625,-0.344678,0.008725,-0.000401,0.000658,0.556096,0.831118
odom,13.936000,-1.836704,-0.320746,0.008726,-0.000405,0.000645,0.566437,0.824105
estimator,1716641585.394285,-1.715628,-0.338823,0.008884,-0.000277,0.000553,0.556096,0.831118
real,13.936000,-1.767368,-0.336505,0.008726,-0.000405,0.000645,0.566437,0.824105
odom,13.970000,-1.636764,-0.274970,0.008720,-0.000445,0.000625,0.574508,0.818498
estimator,1716641585.428417,-1.836704,-0.320746,0.008886,-0.000284,0.000539,0.566437,0.824105
real,13.970000,-1.764292,-0.328253,0.008720,-0.000445,0.000625,0.574508,0.818498
odom,14.004000,-1.890453,-0.312269,0.008720,-0.000449,0.000632,0.582492,0.812836
estimator,1716641585.466560,-1.765199,-0.299939,0.008992,-0.000322,0.000519,0.576939,0.816787
real,14.004000,-1.761379,-0.319948,0.008720,-0.000449,0.000632,0.582492,0.812836
odom,14.038000,-1.885749,-0.291055,0.008723,-0.000436,0.000640,0.590418,0.807097
estimator,1716641585.498420,-1.761890,-0.287973,0.008977,-0.000320,0.000521,0.580656,0.814149
real,14.038000,-1.758629,-0.311587,0.008723,-0.000436,0.000640,0.590418,0.807097
odom,14.072000,-1.753630,-0.280346,0.008727,-0.000456,0.000623,0.599728,0.800204
estimator,1716641585.531921,-1.885749,-0.291054,0.009078,-0.000307,0.000529,0.590418,0.807097
real,14.072000,-1.756060,-0.303174,0.008727,-0.000456,0.000623,0.599728,0.800204
odom,14.106000,-1.805860,-0.275839,0.008730,-0.000467,0.000613,0.608942,0.793214
estimator,1716641585.566320,-1.753630,-0.280346,0.009089,-0.000329,0.000509,0.599728,0.800204
real,14.106000,-1.753686,-0.294706,0.008730,-0.000467,0.000613,0.608942,0.793214
odom,14.140000,-1.690768,-0.271489,0.008727,-0.000452,0.000623,0.616728,0.787176
estimator,1716641585.599844,-1.805860,-0.275838,0.009091,-0.000340,0.000499,0.608942,0.793214
real,14.140000,-1.751492,-0.286175,0.008727,-0.000452,0.000623,0.616728,0.787176
odom,14.174000,-1.681357,-0.236921,0.008725,-0.000466,0.000612,0.623034,0.782194
estimator,1716641585.638564,-1.683727,-0.257085,0.009074,-0.000325,0.000508,0.619801,0.784759
real,14.174000,-1.749450,-0.277603,0.008725,-0.000466,0.000612,0.623034,0.782194
odom,14.208000,-1.787482,-0.258986,0.008725,-0.000499,0.000589,0.629273,0.777184
estimator,1716641585.670097,-1.688516,-0.251270,0.009069,-0.000325,0.000508,0.619928,0.784658
real,14.208000,-1.747547,-0.269003,0.008725,-0.000499,0.000589,0.629273,0.777184
odom,14.242000,-2.022881,-0.229585,0.008717,-0.000493,0.000617,0.635500,0.772100
estimator,1716641585.702972,-1.787482,-0.258985,0.009044,-0.000357,0.000486,0.629273,0.777184
real,14.242000,-1.745874,-0.260825,0.008717,-0.000493,0.000617,0.635500,0.772100
odom,14.276000,-1.450105,-0.200007,0.008726,-0.000460,0.000599,0.641673,0.766978
estimator,1716641585.736436,-2.022881,-0.229584,0.009051,-0.000352,0.000513,0.635501,0.772100
real,14.276000,-1.744247,-0.252167,0.008726,-0.000460,0.000599,0.641673,0.766978
odom,14.310000,-1.692337,-0.196764,0.008730,-0.000495,0.000576,0.647786,0.761822
estimator,1716641585.769911,-1.450105,-0.200007,0.009059,-0.000319,0.000493,0.641673,0.766978
real,14.310000,-1.742760,-0.243486,0.008730,-0.000495,0.000576,0.647786,0.761822
odom,14.344000,-1.797345,-0.227403,0.008724,-0.000514,0.000582,0.653858,0.756617
estimator,1716641585.803294,-1.692337,-0.196764,0.009069,-0.000356,0.000469,0.647786,0.761822
real,14.344000,-1.741412,-0.234782,0.008724,-0.000514,0.000582,0.653858,0.756617
odom,14.378000,-1.748374,-0.196079,0.008726,-0.000491,0.000604,0.659887,0.751364
estimator,1716641585.842681,-1.772695,-0.213802,0.009033,-0.000373,0.000475,0.656769,0.754091
real,14.378000,-1.740202,-0.226057,0.008726,-0.000491,0.000604,0.659887,0.751364
odom,14.412000,-1.617283,-0.131389,0.008723,-0.000514,0.000579,0.665873,0.746064
estimator,1716641585.874401,-1.773121,-0.209492,0.009028,-0.000373,0.000476,0.656945,0.753939
real,14.412000,-1.739133,-0.217315,0.008723,-0.000514,0.000579,0.665873,0.746064
odom,14.446000,-1.763263,-0.113080,0.008724,-0.000528,0.000556,0.671816,0.740717
estimator,1716641585.907392,-1.617283,-0.131388,0.009031,-0.000396,0.000452,0.665873,0.746064
real,14.446000,-1.738204,-0.208557,0.008724,-0.000528,0.000556,0.671816,0.740717
odom,14.480000,-1.848228,-0.130959,0.008728,-0.000493,0.000587,0.676451,0.736487
estimator,1716641585.940678,-1.763263,-0.113080,0.009034,-0.000411,0.000428,0.671817,0.740717
real,14.480000,-1.737398,-0.199774,0.008728,-0.000493,0.000587,0.676451,0.736487
odom,14.514000,-1.612746,-0.092409,0.008728,-0.000508,0.000573,0.681014,0.732270
estimator,1716641585.973994,-1.848228,-0.130959,0.009029,-0.000376,0.000458,0.676451,0.736487
real,14.514000,-1.736703,-0.190987,0.008728,-0.000508,0.000573,0.681014,0.732270
odom,14.548000,-1.539446,-0.165209,0.008725,-0.000545,0.000547,0.685549,0.728026
estimator,1716641586.007860,-1.612746,-0.092409,0.009050,-0.000393,0.000444,0.681014,0.732270
real,14.548000,-1.736118,-0.182192,0.008725,-0.000545,0.000547,0.685549,0.728026
odom,14.582000,-1.701643,-0.126296,0.008722,-0.000523,0.000565,0.690057,0.723755
estimator,1716641586.043364,-1.621720,-0.147359,0.009004,-0.000428,0.000418,0.687710,0.725985
real,14.582000,-1.735641,-0.173392,0.008722,-0.000523,0.000565,0.690057,0.723755
odom,14.616000,-1.829344,-0.140720,0.008725,-0.000503,0.000578,0.692658,0.721266
estimator,1716641586.076559,-1.619303,-0.144604,0.009001,-0.000428,0.000418,0.688002,0.725709
real,14.616000,-1.735251,-0.164566,0.008725,-0.000503,0.000578,0.692658,0.721266
odom,14.650000,-1.750285,-0.136686,0.008725,-0.000541,0.000543,0.695180,0.718835
estimator,1716641586.110474,-1.829344,-0.140720,0.008972,-0.000408,0.000431,0.692658,0.721266
real,14.650000,-1.734924,-0.155748,0.008725,-0.000541,0.000543,0.695180,0.718835
odom,14.684000,-1.675859,-0.127110,0.008725,-0.000549,0.000545,0.698350,0.715756
estimator,1716641586.145139,-1.750285,-0.136686,0.008979,-0.000446,0.000397,0.695181,0.718835
real,14.684000,-1.734666,-0.146932,0.008725,-0.000549,0.000545,0.698350,0.715756
odom,14.718000,-1.872542,-0.084274,0.008724,-0.000523,0.000589,0.699672,0.714464
estimator,1716641586.177955,-1.675859,-0.127109,0.008988,-0.000455,0.000398,0.698350,0.715756
real,14.718000,-1.734474,-0.138555,0.008724,-0.000523,0.000589,0.699672,0.714464
odom,14.752000,-1.591808,-0.062419,0.008724,-0.000533,0.000562,0.701554,0.712616
estimator,1716641586.211991,-1.872542,-0.084274,0.008987,-0.000429,0.000442,0.699672,0.714464
real,14.752000,-1.734320,-0.130195,0.008724,-0.000533,0.000562,0.701554,0.712616
odom,14.786000,-1.896775,-0.057786,0.008736,-0.000536,0.000516,0.702879,0.711309
estimator,1716641586.247141,-1.740352,-0.062378,0.009012,-0.000439,0.000415,0.702276,0.711904
real,14.786000,-1.734198,-0.121352,0.008736,-0.000536,0.000516,0.702879,0.711309
odom,14.820000,-1.875597,-0.112337,0.008733,-0.000519,0.000559,0.704752,0.709453
estimator,1716641586.280409,-1.743094,-0.058195,0.009007,-0.000439,0.000415,0.702376,0.711806
real,14.820000,-1.734113,-0.112525,0.008733,-0.000519,0.000559,0.704752,0.709453
odom,14.854000,-1.640834,-0.009592,0.008724,-0.000529,0.000561,0.706625,0.707588
estimator,1716641586.313912,-1.875597,-0.112337,0.008996,-0.000422,0.000458,0.704752,0.709453
real,14.854000,-1.734077,-0.103698,0.008724,-0.000529,0.000561,0.706625,0.707588
odom,14.888000,-1.887617,-0.063447,0.008728,-0.000562,0.000527,0.708493,0.705718
estimator,1716641586.347983,-1.640834,-0.009592,0.009017,-0.000432,0.000460,0.706625,0.707588
real,14.888000,-1.734087,-0.094871,0.008728,-0.000562,0.000527,0.708493,0.705718
odom,14.922000,-1.669570,-0.082277,0.008722,-0.000548,0.000559,0.708580,0.705630
estimator,1716641586.382285,-1.887617,-0.063446,0.009005,-0.000465,0.000425,0.708493,0.705718
real,14.922000,-1.734120,-0.086480,0.008722,-0.000548,0.000559,0.708580,0.705630
odom,14.956000,-1.892895,-0.070463,0.008723,-0.000523,0.000563,0.709183,0.705024
estimator,1716641586.416634,-1.669570,-0.082277,0.008995,-0.000451,0.000457,0.708580,0.705630
real,14.956000,-1.734161,-0.078112,0.008723,-0.000523,0.000563,0.709183,0.705024
odom,14.990000,-1.815574,-0.058200,0.008734,-0.000547,0.000526,0.709789,0.704414
estimator,1716641586.453879,-1.853957,-0.089237,0.009020,-0.000428,0.000459,0.706377,0.707835
real,14.990000,-1.734217,-0.069744,0.008734,-0.000547,0.000526,0.709789,0.704414
odom,15.024000,-1.731297,0.034789,0.008737,-0.000528,0.000527,0.708643,0.705567
estimator,1716641586.485657,-1.854659,-0.039697,0.008958,-0.000424,0.000463,0.711909,0.702271
real,15.024000,-1.734269,-0.060877,0.008737,-0.000528,0.000527,0.708643,0.705567
odom,15.058000,-1.800915,0.009036,0.008730,-0.000527,0.000561,0.707989,0.706223
estimator,1716641586.519179,-1.731297,0.034789,0.008999,-0.000407,0.000463,0.708643,0.705567
real,15.058000,-1.734298,-0.052037,0.008730,-0.000527,0.000561,0.707989,0.706223
odom,15.092000,-1.900700,0.013328,0.008723,-0.000548,0.000547,0.707338,0.706875
estimator,1716641586.552469,-1.800914,0.009036,0.008990,-0.000406,0.000498,0.707989,0.706223
real,15.092000,-1.734312,-0.043196,0.008723,-0.000548,0.000547,0.707338,0.706875
odom,15.126000,-1.660732,0.026436,0.008717,-0.000561,0.000543,0.706199,0.708013
estimator,1716641586.586437,-1.900700,0.013328,0.008992,-0.000427,0.000483,0.707338,0.706875
real,15.126000,-1.734303,-0.034792,0.008717,-0.000561,0.000543,0.706199,0.708013
odom,15.160000,-1.925149,0.021148,0.008721,-0.000525,0.000560,0.705542,0.708668
estimator,1716641586.620487,-1.660732,0.026436,0.008971,-0.000440,0.000480,0.706199,0.708013
real,15.160000,-1.734272,-0.026418,0.008721,-0.000525,0.000560,0.705542,0.708668
odom,15.194000,-1.804440,0.056128,0.008722,-0.000525,0.000571,0.704422,0.709781
estimator,1716641586.660185,-1.864693,0.015820,0.008994,-0.000403,0.000496,0.705991,0.708221
real,15.194000,-1.734224,-0.018477,0.008722,-0.000525,0.000571,0.704422,0.709781
odom,15.228000,-1.733027,0.029968,0.008740,-0.000526,0.000511,0.703786,0.710412
estimator,1716641586.692099,-1.864878,0.061602,0.008935,-0.000405,0.000495,0.702993,0.711197
real,15.228000,-1.734149,-0.009635,0.008740,-0.000526,0.000511,0.703786,0.710412
odom,15.262000,-1.639148,0.059114,0.008727,-0.000543,0.000550,0.703781,0.710416
estimator,1716641586.724997,-1.733027,0.029968,0.008946,-0.000405,0.000436,0.703786,0.710412
real,15.262000,-1.734069,-0.001260,0.008727,-0.000543,0.000550,0.703781,0.710416
odom,15.296000,-1.558830,0.035509,0.008724,-0.000529,0.000579,0.703757,0.710440
estimator,1716641586.758048,-1.639148,0.059115,0.008935,-0.000423,0.000475,0.703781,0.710417
real,15.296000,-1.733988,0.007111,0.008724,-0.000529,0.000579,0.703757,0.710440
odom,15.330000,-1.735790,0.029305,0.008729,-0.000531,0.000548,0.703106,0.711085
estimator,1716641586.791996,-1.558830,0.035510,0.008921,-0.000408,0.000504,0.703757,0.710440
real,15.330000,-1.733901,0.015486,0.008729,-0.000531,0.000548,0.703106,0.711085
odom,15.364000,-1.830952,0.123834,0.008734,-0.000527,0.000518,0.701317,0.712849
estimator,1716641586.825627,-1.735790,0.029305,0.008934,-0.000410,0.000472,0.703106,0.711085
real,15.364000,-1.733779,0.024299,0.008734,-0.000527,0.000518,0.701317,0.712849
odom,15.398000,-1.777535,0.060534,0.008730,-0.000519,0.000555,0.698755,0.715361
estimator,1716641586.860991,-1.805288,0.070471,0.009034,-0.000406,0.000443,0.701355,0.712812
real,15.398000,-1.733602,0.033153,0.008730,-0.000519,0.000555,0.698755,0.715361
odom,15.432000,-1.823952,0.135761,0.008726,-0.000527,0.000571,0.696811,0.717254
estimator,1716641586.893443,-1.803159,0.113908,0.008982,-0.000407,0.000441,0.698279,0.715825
real,15.432000,-1.733369,0.041996,0.008726,-0.000527,0.000571,0.696811,0.717254
odom,15.466000,-1.750143,0.091105,0.008730,-0.000526,0.000558,0.692987,0.720950
estimator,1716641586.927293,-1.823952,0.135761,0.009064,-0.000415,0.000458,0.696812,0.717254
real,15.466000,-1.733066,0.050858,0.008730,-0.000526,0.000558,0.692987,0.720950
odom,15.500000,-1.848081,0.144503,0.008729,-0.000517,0.000553,0.689741,0.724056
estimator,1716641586.960700,-1.750143,0.091105,0.009055,-0.000413,0.000445,0.692987,0.720950
real,15.500000,-1.732675,0.059703,0.008729,-0.000517,0.000553,0.689741,0.724056
odom,15.534000,-1.736452,0.128892,0.008727,-0.000503,0.000566,0.684610,0.728909
estimator,1716641586.994620,-1.848081,0.144503,0.009070,-0.000404,0.000441,0.689741,0.724056
real,15.534000,-1.732182,0.068566,0.008727,-0.000503,0.000566,0.684610,0.728909
odom,15.568000,-1.697965,0.104638,0.008722,-0.000519,0.000561,0.680024,0.733189
estimator,1716641587.028676,-1.736452,0.128893,0.009064,-0.000389,0.000455,0.684610,0.728909
real,15.568000,-1.731571,0.077406,0.008722,-0.000519,0.000561,0.680024,0.733189
odom,15.602000,-1.782451,0.133666,0.008723,-0.000512,0.000566,0.675417,0.737436
estimator,1716641587.068984,-1.737051,0.113378,0.009045,-0.000406,0.000450,0.678217,0.734861
real,15.602000,-1.730850,0.086238,0.008723,-0.000512,0.000566,0.675417,0.737436
odom,15.636000,-1.697089,0.130750,0.008729,-0.000489,0.000580,0.668894,0.743358
estimator,1716641587.098500,-1.743321,0.125129,0.009032,-0.000407,0.000449,0.677379,0.735634
real,15.636000,-1.729993,0.095083,0.008729,-0.000489,0.000580,0.668894,0.743358
odom,15.670000,-1.895119,0.106048,0.008730,-0.000503,0.000575,0.664911,0.746922
estimator,1716641587.132010,-1.697088,0.130750,0.009037,-0.000384,0.000464,0.668894,0.743358
real,15.670000,-1.729014,0.103886,0.008730,-0.000503,0.000575,0.664911,0.746922
odom,15.704000,-1.811926,0.139648,0.008731,-0.000504,0.000575,0.660905,0.750469
estimator,1716641587.165863,-1.895119,0.106048,0.009023,-0.000397,0.000459,0.664911,0.746922
real,15.704000,-1.727941,0.112679,0.008731,-0.000504,0.000575,0.660905,0.750469
odom,15.738000,-1.565990,0.216287,0.008732,-0.000482,0.000588,0.654916,0.755701
estimator,1716641587.199862,-1.811926,0.139649,0.009037,-0.000397,0.000460,0.660905,0.750469
real,15.738000,-1.726749,0.121476,0.008732,-0.000482,0.000588,0.654916,0.755701
odom,15.772000,-1.852056,0.184969,0.008730,-0.000493,0.000583,0.647491,0.762073
estimator,1716641587.238774,-1.708211,0.201749,0.009120,-0.000377,0.000472,0.651213,0.758894
real,15.772000,-1.725403,0.130254,0.008730,-0.000493,0.000583,0.647491,0.762073
